(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(56424, -28, 5);[40, 300, 10, 8, 6];משיחו;14068;(27, 105, 29, 4, 14068);לדם;3;(27, 105, 29, 14, 56424);הפך את מימיהם לדם וימת את דגתם
(54017, -21, 5);[40, 300, 10, 8, 6];משיחו;13472;(27, 103, 4, 6, 13472);ורחמים;4;(27, 103, 4, 28, 54017);הגואל משחת חייכי המעטרכי חסד ורחמים
(14723, -14, 5);[40, 300, 10, 8, 6];משיחו;3702;(27, 33, 1, 2, 3702);צדיקים;6;(27, 33, 1, 10, 14723);רננו צדיקים ביהוה לישרים נאוה תהלה
(18676, -11, 5);[40, 300, 10, 8, 6];משיחו;4687;(27, 38, 5, 8, 4687);ממני;2;(27, 38, 5, 29, 18676);כי עונתי עברו ראשי כמשא כבד יכבדו ממני
(6754, -5, 5);[40, 300, 10, 8, 6];משיחו;1708;(27, 18, 13, 1, 1708);מנגה;1;(27, 18, 13, 1, 6754);מנגה נגדו עביו עברו ברד וגחלי אש
(16397, -62, 6);[30, 40, 300, 10, 8, 6];למשיחו;4125;(27, 35, 13, 3, 4125);לבושי;1;(27, 35, 13, 11, 16397);ואני בחלותם לבושי שק עניתי בצום נפשי ותפלתי על חיקי תשוב
(75234, -92, 5);[40, 300, 10, 8, 5];משיחה;18714;(27, 142, 5, 9, 18714);ממני;2;(27, 142, 5, 31, 75234);הביט ימין וראה ואין לי מכיר אבד מנוס ממני אין דורש לנפשי
(16302, -84, 5);[40, 300, 10, 8, 5];משיחה;4103;(27, 35, 10, 7, 4103);מציל;1;(27, 35, 10, 25, 16302);כל עצמותי תאמרנה יהוה מי כמוך מציל עני מחזק ממנו ועני ואביון מגזלו
(20581, -74, 5);[40, 300, 10, 8, 5];משיחה;5166;(27, 41, 5, 2, 5166);אמרתי;2;(27, 41, 5, 5, 20581);אני אמרתי יהוה חנני רפאה נפשי כי חטאתי לך
(73740, -44, 5);[40, 300, 10, 8, 5];משיחה;18335;(27, 139, 8, 3, 18335);שמים;4;(27, 139, 8, 9, 73740);אם אסק שמים שם אתה ואציעה שאול הנך
(14442, -39, 5);[40, 300, 10, 8, 5];משיחה;3631;(27, 32, 5, 6, 3631);אמרתי;2;(27, 32, 5, 25, 14442);חטאתי אודיעך ועוני לא כסיתי אמרתי אודה עלי פשעי ליהוה ואתה נשאת עון חטאתי סלה
(4295, -33, 5);[40, 300, 10, 8, 5];משיחה;1088;(27, 11, 4, 12, 1088);אדם;3;(27, 11, 4, 52, 4295);יהוה בהיכל קדשו יהוה בשמים כסאו עיניו יחזו עפעפיו יבחנו בני אדם
(39621, -27, 5);[40, 300, 10, 8, 5];משיחה;9907;(27, 77, 7, 4, 9907);עם;2;(27, 77, 7, 18, 39621);אזכרה נגינתי בלילה עם לבבי אשיחה ויחפש רוחי
(20655, -74, 6);[30, 40, 300, 10, 8, 5];למשיחה;5187;(27, 41, 7, 6, 5187);לבו;1;(27, 41, 7, 18, 20655);ואם בא לראות שוא ידבר לבו יקבץ און לו יצא לחוץ ידבר
(75326, -92, 6);[40, 40, 300, 10, 8, 5];ממשיחה;18737;(27, 142, 7, 11, 18737);ממני;1;(27, 142, 7, 40, 75326);הקשיבה אל רנתי כי דלותי מאד הצילני מרדפי כי אמצו ממני
(4328, -33, 6);[40, 40, 300, 10, 8, 5];ממשיחה;1097;(27, 11, 6, 1, 1097);ימטר;2;(27, 11, 6, 2, 4328);ימטר על רשעים פחים אש וגפרית ורוח זלעפות מנת כוסם
(56271, -4, 6);[40, 300, 10, 8, 50, 6];משיחנו;14027;(27, 105, 23, 3, 14027);מצרים;1;(27, 105, 23, 10, 56271);ויבא ישראל מצרים ויעקב גר בארץ חם
(56275, -4, 7);[40, 40, 300, 10, 8, 50, 6];ממשיחנו;14027;(27, 105, 23, 3, 14027);מצרים;5;(27, 105, 23, 14, 56275);ויבא ישראל מצרים ויעקב גר בארץ חם
