(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(67046, -14, 6);[20, 8, 10, 300, 40, 30];למשיחך;16656;(27, 119, 122, 2, 16656);עבדך;4;(27, 119, 122, 7, 67046);ערב עבדך לטוב אל יעשקני זדים
(48052, -1, 6);[20, 8, 10, 300, 40, 40];ממשיחך;11966;(27, 89, 39, 6, 11966);משיחך;5;(27, 89, 39, 26, 48052);ואתה זנחת ותמאס התעברת עם משיחך
(78004, -99, 5);[6, 8, 10, 300, 40];משיחו;19384;(27, 148, 2, 3, 19384);מלאכיו;6;(27, 148, 2, 14, 78004);הללוהו כל מלאכיו הללוהו כל צבאו
(31198, -87, 5);[6, 8, 10, 300, 40];משיחו;7840;(27, 63, 7, 4, 7840);יצועי;3;(27, 63, 7, 13, 31198);אם זכרתיך על יצועי באשמרות אהגה בך
(27819, -50, 5);[6, 8, 10, 300, 40];משיחו;6984;(27, 55, 22, 9, 6984);והמה;1;(27, 55, 22, 32, 27819);חלקו מחמאת פיו וקרב לבו רכו דבריו משמן והמה פתחות
(67151, -49, 5);[6, 8, 10, 300, 40];משיחו;16681;(27, 119, 126, 5, 16681);תורתך;2;(27, 119, 126, 18, 67151);עת לעשות ליהוה הפרו תורתך
(17986, -40, 5);[6, 8, 10, 300, 40];משיחו;4522;(27, 37, 23, 1, 4522);מיהוה;4;(27, 37, 23, 4, 17986);מיהוה מצעדי גבר כוננו ודרכו יחפץ
(59438, -12, 5);[6, 8, 10, 300, 40];משיחו;14770;(27, 107, 42, 3, 14770);וישמחו;1;(27, 107, 42, 10, 59438);יראו ישרים וישמחו וכל עולה קפצה פיה
(314, -1, 5);[6, 8, 10, 300, 40];משיחו;83;(27, 2, 2, 10, 83);משיחו;5;(27, 2, 2, 42, 314);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7898, -1, 5);[6, 8, 10, 300, 40];משיחו;1991;(27, 18, 51, 6, 1991);למשיחו;6;(27, 18, 51, 27, 7898);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(8604, -1, 5);[6, 8, 10, 300, 40];משיחו;2164;(27, 20, 7, 6, 2164);משיחו;5;(27, 20, 7, 24, 8604);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(12597, -1, 5);[6, 8, 10, 300, 40];משיחו;3172;(27, 28, 8, 6, 3172);משיחו;5;(27, 28, 8, 25, 12597);יהוה עז למו ומעוז ישועות משיחו הוא
(66097, -1, 5);[6, 8, 10, 300, 40];משיחו;16429;(27, 119, 85, 4, 16429);שיחות;4;(27, 119, 85, 13, 66097);כרו לי זדים שיחות אשר לא כתורתך
(314, -1, 6);[6, 8, 10, 300, 40, 30];למשיחו;83;(27, 2, 2, 10, 83);משיחו;5;(27, 2, 2, 42, 314);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7898, -1, 6);[6, 8, 10, 300, 40, 30];למשיחו;1991;(27, 18, 51, 6, 1991);למשיחו;6;(27, 18, 51, 27, 7898);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(21019, -99, 5);[5, 8, 10, 300, 40];משיחה;5285;(27, 42, 4, 6, 5285);ולילה;5;(27, 42, 4, 23, 21019);היתה לי דמעתי לחם יומם ולילה באמר אלי כל היום איה אלהיך
(49188, -53, 5);[5, 8, 10, 300, 40];משיחה;12252;(27, 91, 6, 6, 12252);צהרים;2;(27, 91, 6, 22, 49188);מדבר באפל יהלך מקטב ישוד צהרים
(54012, -23, 5);[5, 8, 10, 300, 40];משיחה;13471;(27, 103, 5, 1, 13471);המשביע;1;(27, 103, 5, 1, 54012);המשביע בטוב עדיך תתחדש כנשר נעוריכי
(59486, -7, 5);[5, 8, 10, 300, 40];משיחה;14781;(27, 107, 43, 7, 14781);יהוה;4;(27, 107, 43, 29, 59486);מי חכם וישמר אלה ויתבוננו חסדי יהוה
(18844, -80, 6);[40, 20, 8, 10, 300, 40];משיחכם;4731;(27, 38, 11, 8, 4731);הם;2;(27, 38, 11, 28, 18844);לבי סחרחר עזבני כחי ואור עיני גם הם אין אתי
(48053, -1, 6);[50, 20, 8, 10, 300, 40];משיחכן;11967;(27, 89, 40, 1, 11967);נארתה;1;(27, 89, 40, 1, 48053);נארתה ברית עבדך חללת לארץ נזרו
(71128, -1, 6);[50, 20, 8, 10, 300, 40];משיחכן;17661;(27, 132, 11, 1, 17661);נשבע;1;(27, 132, 11, 1, 71128);נשבע יהוה לדוד אמת לא ישוב ממנה מפרי בטנך אשית לכסא לך
(48053, -1, 7);[50, 20, 8, 10, 300, 40, 40];ממשיחכן;11967;(27, 89, 40, 1, 11967);נארתה;1;(27, 89, 40, 1, 48053);נארתה ברית עבדך חללת לארץ נזרו
(9464, -27, 6);[6, 50, 8, 10, 300, 40];משיחנו;2380;(27, 22, 12, 6, 2380);קרובה;3;(27, 22, 12, 18, 9464);אל תרחק ממני כי צרה קרובה כי אין עוזר
