(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(75226, -92, 5);[40, 300, 10, 8, 5];משיחה;18712;(27, 142, 5, 9, 18712);ממני;2;(27, 142, 5, 31, 75226);הביט ימין וראה ואין לי מכיר אבד מנוס ממני אין דורש לנפשי
(13620, -91, 5);[40, 300, 10, 8, 5];משיחה;3428;(27, 31, 8, 2, 3428);ואשמחה;4;(27, 31, 8, 9, 13620);אגילה ואשמחה בחסדך אשר ראית את עניי ידעת בצרות נפשי
(20576, -74, 5);[40, 300, 10, 8, 5];משיחה;5167;(27, 41, 5, 2, 5167);אמרתי;2;(27, 41, 5, 5, 20576);אני אמרתי יהוה חנני רפאה נפשי כי חטאתי לך
(73731, -44, 5);[40, 300, 10, 8, 5];משיחה;18333;(27, 139, 8, 3, 18333);שמים;4;(27, 139, 8, 9, 73731);אם אסק שמים שם אתה ואציעה שאול הנך
(29239, -43, 5);[40, 300, 10, 8, 5];משיחה;7348;(27, 59, 2, 2, 7348);מאיבי;1;(27, 59, 2, 7, 29239);הצילני מאיבי אלהי ממתקוממי תשגבני
(14438, -39, 5);[40, 300, 10, 8, 5];משיחה;3632;(27, 32, 5, 6, 3632);אמרתי;2;(27, 32, 5, 25, 14438);חטאתי אודיעך ועוני לא כסיתי אמרתי אודה עלי פשעי ליהוה ואתה נשאת עון חטאתי סלה
(4294, -33, 5);[40, 300, 10, 8, 5];משיחה;1089;(27, 11, 4, 12, 1089);אדם;3;(27, 11, 4, 52, 4294);יהוה בהיכל קדשו יהוה בשמים כסאו עיניו יחזו עפעפיו יבחנו בני אדם
(39610, -27, 5);[40, 300, 10, 8, 5];משיחה;9906;(27, 77, 7, 4, 9906);עם;2;(27, 77, 7, 18, 39610);אזכרה נגינתי בלילה עם לבבי אשיחה ויחפש רוחי
(20650, -74, 6);[30, 40, 300, 10, 8, 5];למשיחה;5188;(27, 41, 7, 6, 5188);לבו;1;(27, 41, 7, 18, 20650);ואם בא לראות שוא ידבר לבו יקבץ און לו יצא לחוץ ידבר
(75318, -92, 6);[40, 40, 300, 10, 8, 5];ממשיחה;18735;(27, 142, 7, 11, 18735);ממני;1;(27, 142, 7, 40, 75318);הקשיבה אל רנתי כי דלותי מאד הצילני מרדפי כי אמצו ממני
(4327, -33, 6);[40, 40, 300, 10, 8, 5];ממשיחה;1098;(27, 11, 6, 1, 1098);ימטר;2;(27, 11, 6, 2, 4327);ימטר על רשעים פחים אש וגפרית ורוח זלעפות מנת כוסם
(56262, -4, 6);[40, 300, 10, 8, 50, 6];משיחנו;14025;(27, 105, 23, 3, 14025);מצרים;1;(27, 105, 23, 10, 56262);ויבא ישראל מצרים ויעקב גר בארץ חם
(56266, -4, 7);[40, 40, 300, 10, 8, 50, 6];ממשיחנו;14025;(27, 105, 23, 3, 14025);מצרים;5;(27, 105, 23, 14, 56266);ויבא ישראל מצרים ויעקב גר בארץ חם
