(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(62111, 91, 5);[40, 300, 10, 8, 20];משיחך;15435;(27, 114, 8, 6, 15435);למעינו;2;(27, 114, 8, 22, 62111);ההפכי הצור אגם מים חלמיש למעינו מים
(66976, 14, 6);[30, 40, 300, 10, 8, 20];למשיחך;16641;(27, 119, 119, 6, 16641);לכן;1;(27, 119, 119, 18, 66976);סגים השבת כל רשעי ארץ לכן אהבתי עדתיך
(48047, 1, 6);[40, 40, 300, 10, 8, 20];ממשיחך;11965;(27, 89, 39, 5, 11965);עם;2;(27, 89, 39, 21, 48047);ואתה זנחת ותמאס התעברת עם משיחך
(310, 1, 5);[40, 300, 10, 8, 6];משיחו;83;(27, 2, 2, 10, 83);משיחו;1;(27, 2, 2, 38, 310);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7894, 1, 5);[40, 300, 10, 8, 6];משיחו;1991;(27, 18, 51, 6, 1991);למשיחו;2;(27, 18, 51, 23, 7894);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(8600, 1, 5);[40, 300, 10, 8, 6];משיחו;2164;(27, 20, 7, 6, 2164);משיחו;1;(27, 20, 7, 20, 8600);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(12593, 1, 5);[40, 300, 10, 8, 6];משיחו;3172;(27, 28, 8, 6, 3172);משיחו;1;(27, 28, 8, 21, 12593);יהוה עז למו ומעוז ישועות משיחו הוא
(66093, 1, 5);[40, 300, 10, 8, 6];משיחו;16428;(27, 119, 85, 3, 16428);זדים;4;(27, 119, 85, 9, 66093);כרו לי זדים שיחות אשר לא כתורתך
(59390, 12, 5);[40, 300, 10, 8, 6];משיחו;14758;(27, 107, 40, 5, 14758);ויתעם;5;(27, 107, 40, 19, 59390);שפך בוז על נדיבים ויתעם בתהו לא דרך
(17826, 40, 5);[40, 300, 10, 8, 6];משיחו;4483;(27, 37, 17, 6, 4483);צדיקים;6;(27, 37, 17, 30, 17826);כי זרועות רשעים תשברנה וסומך צדיקים יהוה
(66955, 49, 5);[40, 300, 10, 8, 6];משיחו;16635;(27, 119, 118, 7, 16635);תרמיתם;3;(27, 119, 118, 24, 66955);סלית כל שוגים מחקיך כי שקר תרמיתם
(27619, 50, 5);[40, 300, 10, 8, 6];משיחו;6934;(27, 55, 16, 8, 6934);במגורם;2;(27, 55, 16, 31, 27619);ישימות עלימו ירדו שאול חיים כי רעות במגורם בקרבם
(30850, 87, 5);[40, 300, 10, 8, 6];משיחו;7746;(27, 62, 9, 10, 7746);מחסה;1;(27, 62, 9, 33, 30850);בטחו בו בכל עת עם שפכו לפניו לבבכם אלהים מחסה לנו סלה
(77608, 99, 5);[40, 300, 10, 8, 6];משיחו;19285;(27, 147, 8, 7, 19285);המצמיח;4;(27, 147, 8, 30, 77608);המכסה שמים בעבים המכין לארץ מטר המצמיח הרים חציר
(309, 1, 6);[30, 40, 300, 10, 8, 6];למשיחו;82;(27, 2, 2, 9, 82);ועל;3;(27, 2, 2, 37, 309);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7893, 1, 6);[30, 40, 300, 10, 8, 6];למשיחו;1991;(27, 18, 51, 6, 1991);למשיחו;1;(27, 18, 51, 22, 7893);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(59458, 7, 5);[40, 300, 10, 8, 5];משיחה;14775;(27, 107, 43, 1, 14775);מי;1;(27, 107, 43, 1, 59458);מי חכם וישמר אלה ויתבוננו חסדי יהוה
(53920, 23, 5);[40, 300, 10, 8, 5];משיחה;13449;(27, 103, 1, 9, 13449);שם;2;(27, 103, 1, 29, 53920);לדוד ברכי נפשי את יהוה וכל קרבי את שם קדשו
(48976, 53, 5);[40, 300, 10, 8, 5];משיחה;12200;(27, 90, 17, 2, 12200);נעם;3;(27, 90, 17, 7, 48976);ויהי נעם אדני אלהינו עלינו ומעשה ידינו כוננה עלינו ומעשה ידינו כוננהו
(20623, 99, 5);[40, 300, 10, 8, 5];משיחה;5180;(27, 41, 6, 6, 5180);ימות;2;(27, 41, 6, 19, 20623);אויבי יאמרו רע לי מתי ימות ואבד שמו
(18444, 80, 6);[40, 300, 10, 8, 20, 40];משיחכם;4635;(27, 37, 38, 2, 4635);נשמדו;3;(27, 37, 38, 9, 18444);ופשעים נשמדו יחדו אחרית רשעים נכרתה
(48048, 1, 6);[40, 300, 10, 8, 20, 50];משיחכן;11966;(27, 89, 39, 6, 11966);משיחך;1;(27, 89, 39, 22, 48048);ואתה זנחת ותמאס התעברת עם משיחך
(71123, 1, 6);[40, 300, 10, 8, 20, 50];משיחכן;17660;(27, 132, 10, 7, 17660);משיחך;1;(27, 132, 10, 21, 71123);בעבור דוד עבדך אל תשב פני משיחך
(48047, 1, 7);[40, 40, 300, 10, 8, 20, 50];ממשיחכן;11965;(27, 89, 39, 5, 11965);עם;2;(27, 89, 39, 21, 48047);ואתה זנחת ותמאס התעברת עם משיחך
(9329, 27, 6);[40, 300, 10, 8, 50, 6];משיחנו;2341;(27, 22, 7, 6, 2341);אדם;3;(27, 22, 7, 23, 9329);ואנכי תולעת ולא איש חרפת אדם ובזוי עם
