(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(22956, -28, 6);[8, 10, 300, 40, 5, 40];מהמשיח;6028;(2, 15, 26, 15, 6028);חקיו;1;(2, 15, 26, 64, 22956);ויאמר אם שמוע תשמע לקול יהוה אלהיך והישר בעיניו תעשה והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך כי אני יהוה רפאך
(19017, -81, 5);[10, 8, 10, 300, 40];משיחי;5010;(2, 13, 6, 5, 5010);וביום;3;(2, 13, 6, 18, 19017);שבעת ימים תאכל מצת וביום השביעי חג ליהוה
(52413, -80, 5);[10, 8, 10, 300, 40];משיחי;13831;(2, 34, 27, 10, 13831);כי;2;(2, 34, 27, 33, 52413);ויאמר יהוה אל משה כתב לך את הדברים האלה כי על פי הדברים האלה כרתי אתך ברית ואת ישראל
(22049, -75, 5);[10, 8, 10, 300, 40];משיחי;5790;(2, 15, 6, 5, 5790);ימינך;3;(2, 15, 6, 20, 22049);ימינך יהוה נאדרי בכח ימינך יהוה תרעץ אויב
(48673, -56, 5);[10, 8, 10, 300, 40];משיחי;12807;(2, 32, 18, 1, 12807);ויאמר;2;(2, 32, 18, 2, 48673);ויאמר אין קול ענות גבורה ואין קול ענות חלושה קול ענות אנכי שמע
(34612, -51, 5);[10, 8, 10, 300, 40];משיחי;9219;(2, 24, 4, 7, 9219);וישכם;2;(2, 24, 4, 22, 34612);ויכתב משה את כל דברי יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל
(55248, -48, 5);[10, 8, 10, 300, 40];משיחי;14578;(2, 36, 10, 4, 14578);היריעת;4;(2, 36, 10, 14, 55248);ויחבר את חמש היריעת אחת אל אחת וחמש יריעת חבר אחת אל אחת
(27492, -40, 5);[10, 8, 10, 300, 40];משיחי;7250;(2, 18, 26, 9, 7250);יביאון;3;(2, 18, 26, 28, 27492);ושפטו את העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם
(55471, -40, 5);[10, 8, 10, 300, 40];משיחי;14633;(2, 36, 13, 12, 14633);ויהי;2;(2, 36, 13, 45, 55471);ויעש חמשים קרסי זהב ויחבר את היריעת אחת אל אחת בקרסים ויהי המשכן אחד
(22984, -28, 5);[10, 8, 10, 300, 40];משיחי;6035;(2, 15, 26, 22, 6035);אשים;3;(2, 15, 26, 92, 22984);ויאמר אם שמוע תשמע לקול יהוה אלהיך והישר בעיניו תעשה והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך כי אני יהוה רפאך
(4889, -18, 5);[10, 8, 10, 300, 40];משיחי;1275;(2, 4, 20, 7, 1275);וירכבם;2;(2, 4, 20, 22, 4889);ויקח משה את אשתו ואת בניו וירכבם על החמר וישב ארצה מצרים ויקח משה את מטה האלהים בידו
(34678, -10, 5);[10, 8, 10, 300, 40];משיחי;9236;(2, 24, 5, 5, 9236);ישראל;1;(2, 24, 5, 15, 34678);וישלח את נערי בני ישראל ויעלו עלת ויזבחו זבחים שלמים ליהוה פרים
(24722, -2, 5);[10, 8, 10, 300, 40];משיחי;6498;(2, 16, 29, 15, 6498);יומים;1;(2, 16, 29, 44, 24722);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(55248, -48, 6);[10, 8, 10, 300, 40, 40];ממשיחי;14578;(2, 36, 10, 4, 14578);היריעת;4;(2, 36, 10, 14, 55248);ויחבר את חמש היריעת אחת אל אחת וחמש יריעת חבר אחת אל אחת
(24722, -2, 7);[10, 8, 10, 300, 40, 10, 40];מי משיחי;6498;(2, 16, 29, 15, 6498);יומים;1;(2, 16, 29, 44, 24722);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(30364, -98, 5);[20, 8, 10, 300, 40];משיחך;8037;(2, 21, 7, 9, 8037);כצאת;1;(2, 21, 7, 25, 30364);וכי ימכר איש את בתו לאמה לא תצא כצאת העבדים
(16291, -91, 5);[20, 8, 10, 300, 40];משיחך;4292;(2, 12, 8, 11, 4292);יאכלהו;3;(2, 12, 8, 39, 16291);ואכלו את הבשר בלילה הזה צלי אש ומצות על מררים יאכלהו
(59543, -66, 5);[20, 8, 10, 300, 40];משיחך;15646;(2, 38, 27, 15, 15646);הככר;2;(2, 38, 27, 54, 59543);ויהי מאת ככר הכסף לצקת את אדני הקדש ואת אדני הפרכת מאת אדנים למאת הככר ככר לאדן
(31484, -64, 5);[20, 8, 10, 300, 40];משיחך;8356;(2, 21, 35, 9, 8356);ומכרו;3;(2, 21, 35, 27, 31484);וכי יגף שור איש את שור רעהו ומת ומכרו את השור החי וחצו את כספו וגם את המת יחצון
(45869, -4, 5);[20, 8, 10, 300, 40];משיחך;12070;(2, 30, 18, 4, 12070);וכנו;2;(2, 30, 18, 15, 45869);ועשית כיור נחשת וכנו נחשת לרחצה ונתת אתו בין אהל מועד ובין המזבח ונתת שמה מים
(6835, -92, 5);[6, 8, 10, 300, 40];משיחו;1784;(2, 6, 3, 13, 1784);נודעתי;2;(2, 6, 3, 42, 6835);וארא אל אברהם אל יצחק ואל יעקב באל שדי ושמי יהוה לא נודעתי להם
(60276, -84, 5);[6, 8, 10, 300, 40];משיחו;15835;(2, 39, 10, 1, 15835);וימלאו;6;(2, 39, 10, 6, 60276);וימלאו בו ארבעה טורי אבן טור אדם פטדה וברקת הטור האחד
(24566, -83, 5);[6, 8, 10, 300, 40];משיחו;6454;(2, 16, 25, 11, 6454);תמצאהו;6;(2, 16, 25, 43, 24566);ויאמר משה אכלהו היום כי שבת היום ליהוה היום לא תמצאהו בשדה
(27457, -79, 5);[6, 8, 10, 300, 40];משיחו;7240;(2, 18, 25, 18, 7240);ושרי;1;(2, 18, 25, 64, 27457);ויבחר משה אנשי חיל מכל ישראל ויתן אתם ראשים על העם שרי אלפים שרי מאות שרי חמשים ושרי עשרת
(6466, -77, 5);[6, 8, 10, 300, 40];משיחו;1687;(2, 5, 19, 9, 1687);תגרעו;5;(2, 5, 19, 34, 6466);ויראו שטרי בני ישראל אתם ברע לאמר לא תגרעו מלבניכם דבר יום ביומו
(31486, -66, 5);[6, 8, 10, 300, 40];משיחו;8356;(2, 21, 35, 9, 8356);ומכרו;5;(2, 21, 35, 29, 31486);וכי יגף שור איש את שור רעהו ומת ומכרו את השור החי וחצו את כספו וגם את המת יחצון
(54440, -54, 5);[6, 8, 10, 300, 40];משיחו;14374;(2, 35, 32, 6, 14374);ובנחשת;1;(2, 35, 32, 24, 54440);ולחשב מחשבת לעשת בזהב ובכסף ובנחשת
(11811, -18, 5);[6, 8, 10, 300, 40];משיחו;3066;(2, 9, 6, 11, 3066);וממקנה;1;(2, 9, 6, 38, 11811);ויעש יהוה את הדבר הזה ממחרת וימת כל מקנה מצרים וממקנה בני ישראל לא מת אחד
(54014, -12, 5);[6, 8, 10, 300, 40];משיחו;14265;(2, 35, 24, 8, 14265);תרומת;3;(2, 35, 24, 29, 54014);כל מרים תרומת כסף ונחשת הביאו את תרומת יהוה וכל אשר נמצא אתו עצי שטים לכל מלאכת העבדה הביאו
(45641, -10, 5);[6, 8, 10, 300, 40];משיחו;12012;(2, 30, 13, 16, 12012);תרומה;3;(2, 30, 13, 61, 45641);זה יתנו כל העבר על הפקדים מחצית השקל בשקל הקדש עשרים גרה השקל מחצית השקל תרומה ליהוה
(21039, -5, 5);[6, 8, 10, 300, 40];משיחו;5533;(2, 14, 19, 10, 5533);ויסע;1;(2, 14, 19, 43, 21039);ויסע מלאך האלהים ההלך לפני מחנה ישראל וילך מאחריהם ויסע עמוד הענן מפניהם ויעמד מאחריהם
(27457, -79, 6);[6, 8, 10, 300, 40, 30];למשיחו;7240;(2, 18, 25, 18, 7240);ושרי;1;(2, 18, 25, 64, 27457);ויבחר משה אנשי חיל מכל ישראל ויתן אתם ראשים על העם שרי אלפים שרי מאות שרי חמשים ושרי עשרת
(11811, -18, 6);[6, 8, 10, 300, 40, 40];ממשיחו;3066;(2, 9, 6, 11, 3066);וממקנה;1;(2, 9, 6, 38, 11811);ויעש יהוה את הדבר הזה ממחרת וימת כל מקנה מצרים וממקנה בני ישראל לא מת אחד
(38348, -90, 5);[5, 8, 10, 300, 40];משיחה;10148;(2, 26, 24, 1, 10148);ויהיו;3;(2, 26, 24, 3, 38348);ויהיו תאמם מלמטה ויחדו יהיו תמים על ראשו אל הטבעת האחת כן יהיה לשניהם לשני המקצעת יהיו
(34777, -78, 5);[5, 8, 10, 300, 40];משיחה;9260;(2, 24, 7, 6, 9260);העם;1;(2, 24, 7, 23, 34777);ויקח ספר הברית ויקרא באזני העם ויאמרו כל אשר דבר יהוה נעשה ונשמע
(57786, -66, 5);[5, 8, 10, 300, 40];משיחה;15208;(2, 37, 22, 9, 15208);טהור;2;(2, 37, 22, 34, 57786);כפתריהם וקנתם ממנה היו כלה מקשה אחת זהב טהור
(56566, -55, 5);[5, 8, 10, 300, 40];משיחה;14900;(2, 36, 36, 11, 14900);להם;2;(2, 36, 36, 42, 56566);ויעש לה ארבעה עמודי שטים ויצפם זהב וויהם זהב ויצק להם ארבעה אדני כסף
(2169, -46, 5);[5, 8, 10, 300, 40];משיחה;559;(2, 2, 23, 19, 559);העבדה;5;(2, 2, 23, 80, 2169);ויהי בימים הרבים ההם וימת מלך מצרים ויאנחו בני ישראל מן העבדה ויזעקו ותעל שועתם אל האלהים מן העבדה
(62593, -24, 5);[5, 8, 10, 300, 40];משיחה;16458;(2, 40, 18, 4, 16458);המשכן;1;(2, 40, 18, 10, 62593);ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו
(6611, -19, 5);[5, 8, 10, 300, 40];משיחה;1721;(2, 5, 22, 2, 1721);משה;3;(2, 5, 22, 7, 6611);וישב משה אל יהוה ויאמר אדני למה הרעתה לעם הזה למה זה שלחתני
(34777, -78, 6);[5, 8, 10, 300, 40, 30];למשיחה;9260;(2, 24, 7, 6, 9260);העם;1;(2, 24, 7, 23, 34777);ויקח ספר הברית ויקרא באזני העם ויאמרו כל אשר דבר יהוה נעשה ונשמע
(34933, -78, 7);[10, 40, 5, 8, 10, 300, 40];משיחה מי;9300;(2, 24, 10, 6, 9300);רגליו;4;(2, 24, 10, 24, 34933);ויראו את אלהי ישראל ותחת רגליו כמעשה לבנת הספיר וכעצם השמים לטהר
