(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(15515, 15, 6);[10, 8, 10, 300, 40, 30];למשיחי;4159;(1, 13, 8, 14, 4159);רעיך;3;(1, 13, 8, 50, 15515);ויאמר אברם אל לוט אל נא תהי מריבה ביני וביניך ובין רעי ובין רעיך כי אנשים אחים אנחנו
(14077, 17, 5);[20, 8, 10, 300, 40];משיחך;3775;(1, 11, 31, 22, 3775);ללכת;3;(1, 11, 31, 72, 14077);ויקח תרח את אברם בנו ואת לוט בן הרן בן בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד חרן וישבו שם
(67506, 87, 5);[20, 8, 10, 300, 40];משיחך;17867;(1, 44, 10, 4, 17867);כדבריכם;1;(1, 44, 10, 11, 67506);ויאמר גם עתה כדבריכם כן הוא אשר ימצא אתו יהיה לי עבד ואתם תהיו נקים
(33505, 9, 5);[6, 8, 10, 300, 40];משיחו;8928;(1, 25, 16, 5, 8928);ואלה;1;(1, 25, 16, 15, 33505);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(48523, 10, 5);[6, 8, 10, 300, 40];משיחו;12924;(1, 33, 7, 4, 12924);וילדיה;1;(1, 33, 7, 10, 48523);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(9347, 30, 5);[6, 8, 10, 300, 40];משיחו;2506;(1, 8, 5, 2, 2506);היו;3;(1, 8, 5, 8, 9347);והמים היו הלוך וחסור עד החדש העשירי בעשירי באחד לחדש נראו ראשי ההרים
(9248, 38, 5);[6, 8, 10, 300, 40];משיחו;2482;(1, 8, 3, 1, 2482);וישבו;1;(1, 8, 3, 1, 9248);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(57862, 48, 5);[6, 8, 10, 300, 40];משיחו;15382;(1, 39, 6, 10, 15382);מאומה;3;(1, 39, 6, 31, 57862);ויעזב כל אשר לו ביד יוסף ולא ידע אתו מאומה כי אם הלחם אשר הוא אוכל ויהי יוסף יפה תאר ויפה מראה
(6273, 60, 5);[6, 8, 10, 300, 40];משיחו;1672;(1, 5, 20, 9, 1672);מאות;3;(1, 5, 20, 32, 6273);ויהיו כל ימי ירד שתים וששים שנה ותשע מאות שנה וימת
(11263, 84, 5);[6, 8, 10, 300, 40];משיחו;3033;(1, 9, 22, 7, 3033);אביו;4;(1, 9, 22, 23, 11263);וירא חם אבי כנען את ערות אביו ויגד לשני אחיו בחוץ
(35213, 89, 5);[6, 8, 10, 300, 40];משיחו;9368;(1, 26, 15, 10, 9368);סתמום;4;(1, 26, 15, 40, 35213);וכל הבארת אשר חפרו עבדי אביו בימי אברהם אביו סתמום פלשתים וימלאום עפר
(46623, 99, 5);[6, 8, 10, 300, 40];משיחו;12425;(1, 32, 4, 7, 12425);אחיו;4;(1, 32, 4, 29, 46623);וישלח יעקב מלאכים לפניו אל עשו אחיו ארצה שעיר שדה אדום
(9248, 38, 6);[6, 8, 10, 300, 40, 30];למשיחו;2482;(1, 8, 3, 1, 2482);וישבו;1;(1, 8, 3, 1, 9248);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(46623, 99, 6);[6, 8, 10, 300, 40, 40];ממשיחו;12425;(1, 32, 4, 7, 12425);אחיו;4;(1, 32, 4, 29, 46623);וישלח יעקב מלאכים לפניו אל עשו אחיו ארצה שעיר שדה אדום
(7634, 31, 5);[5, 8, 10, 300, 40];משיחה;2041;(1, 6, 17, 5, 2041);המבול;1;(1, 6, 17, 15, 7634);ואני הנני מביא את המבול מים על הארץ לשחת כל בשר אשר בו רוח חיים מתחת השמים כל אשר בארץ יגוע
(77484, 69, 5);[5, 8, 10, 300, 40];משיחה;20460;(1, 50, 15, 16, 20460);הרעה;4;(1, 50, 15, 58, 77484);ויראו אחי יוסף כי מת אביהם ויאמרו לו ישטמנו יוסף והשב ישיב לנו את כל הרעה אשר גמלנו אתו
(56269, 77, 5);[5, 8, 10, 300, 40];משיחה;14957;(1, 38, 8, 2, 14957);יהודה;5;(1, 38, 8, 10, 56269);ויאמר יהודה לאונן בא אל אשת אחיך ויבם אתה והקם זרע לאחיך
(67633, 64, 6);[6, 50, 8, 10, 300, 40];משיחנו;17897;(1, 44, 13, 1, 17897);ויקרעו;1;(1, 44, 13, 1, 67633);ויקרעו שמלתם ויעמס איש על חמרו וישבו העירה
