(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(22249, 93, 5);[6, 8, 10, 300, 40];משיחו;5579;(27, 44, 19, 3, 5579);אחור;3;(27, 44, 19, 9, 22249);לא נסוג אחור לבנו ותט אשרינו מני ארחך
(10953, 95, 5);[6, 8, 10, 300, 40];משיחו;2753;(27, 25, 8, 3, 2753);יהוה;3;(27, 25, 8, 10, 10953);טוב וישר יהוה על כן יורה חטאים בדרך
(16087, 62, 6);[6, 8, 10, 300, 40, 30];למשיחו;4050;(27, 35, 4, 2, 4050);ויכלמו;1;(27, 35, 4, 5, 16087);יבשו ויכלמו מבקשי נפשי יסגו אחור ויחפרו חשבי רעתי
(39513, 27, 5);[5, 8, 10, 300, 40];משיחה;9884;(27, 77, 3, 11, 9884);הנחם;1;(27, 77, 3, 40, 39513);ביום צרתי אדני דרשתי ידי לילה נגרה ולא תפוג מאנה הנחם נפשי
(4163, 33, 5);[5, 8, 10, 300, 40];משיחה;1055;(27, 11, 1, 9, 1055);הרכם;1;(27, 11, 1, 37, 4163);למנצח לדוד ביהוה חסיתי איך תאמרו לנפשי נודו הרכם צפור
(14286, 39, 5);[5, 8, 10, 300, 40];משיחה;3590;(27, 31, 25, 6, 3590);ליהוה;5;(27, 31, 25, 28, 14286);חזקו ויאמץ לבבכם כל המיחלים ליהוה
(73564, 44, 5);[5, 8, 10, 300, 40];משיחה;18290;(27, 139, 1, 4, 18290);יהוה;2;(27, 139, 1, 16, 73564);למנצח לדוד מזמור יהוה חקרתני ותדע
(20285, 74, 5);[5, 8, 10, 300, 40];משיחה;5093;(27, 40, 14, 6, 5093);חושה;4;(27, 40, 14, 28, 20285);רצה יהוה להצילני יהוה לעזרתי חושה
(15966, 84, 5);[5, 8, 10, 300, 40];משיחה;4018;(27, 34, 23, 1, 4018);פודה;4;(27, 34, 23, 4, 15966);פודה יהוה נפש עבדיו ולא יאשמו כל החסים בו
(74866, 92, 5);[5, 8, 10, 300, 40];משיחה;18621;(27, 141, 5, 1, 18621);יהלמני;2;(27, 141, 5, 2, 74866);יהלמני צדיק חסד ויוכיחני שמן ראש אל יני ראשי כי עוד ותפלתי ברעותיהם
(20285, 74, 6);[5, 8, 10, 300, 40, 30];למשיחה;5093;(27, 40, 14, 6, 5093);חושה;4;(27, 40, 14, 28, 20285);רצה יהוה להצילני יהוה לעזרתי חושה
(4163, 33, 6);[5, 8, 10, 300, 40, 40];ממשיחה;1055;(27, 11, 1, 9, 1055);הרכם;1;(27, 11, 1, 37, 4163);למנצח לדוד ביהוה חסיתי איך תאמרו לנפשי נודו הרכם צפור
(74866, 92, 6);[5, 8, 10, 300, 40, 40];ממשיחה;18621;(27, 141, 5, 1, 18621);יהלמני;2;(27, 141, 5, 2, 74866);יהלמני צדיק חסד ויוכיחני שמן ראש אל יני ראשי כי עוד ותפלתי ברעותיהם
(56251, 4, 6);[6, 50, 8, 10, 300, 40];משיחנו;14022;(27, 105, 22, 3, 14022);בנפשו;5;(27, 105, 22, 13, 56251);לאסר שריו בנפשו וזקניו יחכם
(56251, 4, 7);[6, 50, 8, 10, 300, 40, 40];ממשיחנו;14022;(27, 105, 22, 3, 14022);בנפשו;5;(27, 105, 22, 13, 56251);לאסר שריו בנפשו וזקניו יחכם
