(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(47017, -99, 5);[40, 300, 10, 8, 6];משיחו;12526;(1, 32, 11, 5, 12526);האמת;3;(1, 32, 11, 21, 47017);קטנתי מכל החסדים ומכל האמת אשר עשית את עבדך כי במקלי עברתי את הירדן הזה ועתה הייתי לשני מחנות
(35568, -89, 5);[40, 300, 10, 8, 6];משיחו;9459;(1, 26, 22, 12, 9459);ויאמר;4;(1, 26, 22, 47, 35568);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(6514, -60, 5);[40, 300, 10, 8, 6];משיחו;1732;(1, 5, 26, 7, 1732);שתים;4;(1, 5, 26, 29, 6514);ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות
(58053, -48, 5);[40, 300, 10, 8, 6];משיחו;15437;(1, 39, 9, 11, 15437);אם;2;(1, 39, 9, 39, 58053);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(9402, -38, 5);[40, 300, 10, 8, 6];משיחו;2519;(1, 8, 6, 2, 2519);מקץ;1;(1, 8, 6, 5, 9402);ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה
(9469, -30, 5);[40, 300, 10, 8, 6];משיחו;2537;(1, 8, 7, 9, 2537);המים;4;(1, 8, 7, 33, 9469);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(48561, -10, 5);[40, 300, 10, 8, 6];משיחו;12932;(1, 33, 8, 2, 12932);מי;1;(1, 33, 8, 6, 48561);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(33540, -9, 5);[40, 300, 10, 8, 6];משיחו;8935;(1, 25, 16, 12, 8935);לאמתם;3;(1, 25, 16, 51, 33540);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(9440, -38, 6);[30, 40, 300, 10, 8, 6];למשיחו;2529;(1, 8, 7, 1, 2529);וישלח;4;(1, 8, 7, 4, 9440);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(47116, -99, 6);[40, 40, 300, 10, 8, 6];ממשיחו;12554;(1, 32, 12, 14, 12554);אם;2;(1, 32, 12, 45, 47116);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(76015, -81, 5);[40, 300, 10, 8, 5];משיחה;20071;(1, 49, 21, 5, 20071);אמרי;2;(1, 49, 21, 19, 76015);נפתלי אילה שלחה הנתן אמרי שפר
(56576, -77, 5);[40, 300, 10, 8, 5];משיחה;15043;(1, 38, 13, 7, 15043);תמנתה;2;(1, 38, 13, 24, 56576);ויגד לתמר לאמר הנה חמיך עלה תמנתה לגז צאנו
(77755, -69, 5);[40, 300, 10, 8, 5];משיחה;20533;(1, 50, 21, 6, 20533);אתכם;4;(1, 50, 21, 24, 77755);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(7759, -31, 5);[40, 300, 10, 8, 5];משיחה;2076;(1, 6, 19, 6, 2076);מכל;1;(1, 6, 19, 18, 7759);ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו
(67953, -64, 6);[40, 300, 10, 8, 50, 6];משיחנו;17978;(1, 44, 18, 4, 17978);ויאמר;4;(1, 44, 18, 17, 67953);ויגש אליו יהודה ויאמר בי אדני ידבר נא עבדך דבר באזני אדני ואל יחר אפך בעבדך כי כמוך כפרעה
